Hotel_Name,Descriptions
Le Relais Montmartre,"['convenient', 'cute', 'good', 'fabulous', 'perfect', 'nice', 'clean', 'great', 'super', 'helpful']"
Hotel Maison FL,"['beautiful', 'modern', 'i', 'excellent', 'much', 'quiet', 'fantastic', 'clean', 'super', 'helpful']"
The Chess Hotel,['perfect']
AC Hotel Paris Porte Maillot by Marriott,['auick']
B Montmartre,"['excellent', 'english', 'comfortable', 'great', 'helpful']"
H tel Regent s Garden,"['little', 'charming', 'excellent', 'free', 'quiet', 'paris', 'spacious', 'comfortable', 'helpful']"
Baglioni Hotel London The Leading Hotels of the World,"['great', 'convenient', 'next']"
Club Quarters Hotel Lincoln s Inn Fields,"['future', 'wonderful', 'reliable', 'covernt', 'quiet', 'fantastic', 'great', 'agree', 'friendly', 'modern', 'excellent', 'fabulous', 'few', 'nice', 'ready', 'remarkable', 'little', 'underground', 'small', 'useful', 'easier', 'central', 'clean', 'helpful', 'london', 'superb', 'west', 'good', 'covent', 'perfect', 'equipped', 'short', 'help']"
Park Plaza London Park Royal,"['beautiful', 'good', 'sized', 'perfect', 'clean', 'great', 'helpful']"
Hotel Malte Astotel,"['great', 'helpful']"
Mercure Tour Eiffel Grenelle,"['decent', 'great']"
H tel Jos phine by Happyculture,"['good', 'great', 'dear', 'double', 'helpful']"
Hotel Le Chat Noir,"['busy', 'good', 'excellent', 'quiet', 'paris', 'nice', 'comfortable', 'clean', 'friendly']"
Mercure Vaugirard Paris Porte De Versailles,"['clean', 'good']"
Grange Rochester Hotel,"['london', 'tired', 'better', 'ideal', 'west', 'excellent', 'good', 'quiet', 'fantastic', 'comfortable', 'quietest', 'clean']"
St James Hotel Club Mayfair,"['impressive', 'junior', 'such', 'great', 'exceptional', 'friendly']"
Seraphine Kensington Gardens Hotel,"['helpful', 'good', 'excellent', 'great', 'nice', 'fantastic', 'short', 'bus', 'comfortable', 'clean', 'continental', 'super', 'friendly']"
9Hotel Republique,"['modern', 'multi', 'excellent', 'good', 'cultural', 'contrary', 'metro', 'easy', 'quiet', 'nice', 'few', 'personal', 'great', 'chic', 'expensive', 'helpful']"
Grange Blooms Hotel,"['big', 'classic', 'professional', 'stylish', 'spacious', 'comfortable', 'next', 'great', 'friendly', 'excellent', 'various', 'nice', 'wouldn', 'british', 'small', 'clean', 'good', 'different', 'pricey', 'other', 'pt']"
Hotel West End,"['high', 'small']"
Hotel Mademoiselle,"['previous', 'est', 'beautiful', 'helpful', 'i', 'good', 'terrible', 'small', 'excellent', 'smaller', 'nice', 'comfortable', 'clean', 'friendly']"
Francois 1er,"['hot', 'inbetween', 'vs', 'little', 'excellent', 'good', 'cultural', 'decent', 'clean', 'great', 'exceptional']"
Hotel Monceau Wagram,[]
H tel Exquis by Elegancia,"['artistic', 'original', 'excellent', 'obliging']"
Grange Wellington Hotel,"['big', 'pretty', 'old', 'nearby', 'quiet', 'comfortable', 'great', 'super', 'friendly', 'modern', 'excellent', 'more', 'huge', 'nice', 'quietest', 'victoria', 'large', 'much', 'clean', 'continental', 'orginal', 'good', 'short']"
Les Jardins Du Marais,"['perfect', 'great', 'good', 'friendly']"
Radisson Blu Champs Elys es Paris,"['big', 'good', 'excellent', 'perfect', 'clean', 'great']"
Ten Manchester Street Hotel,"['excellent', 'great', 'good', 'friendly']"
London Bridge Hotel,[]
Novotel Paris Les Halles,"['great', 'good']"
Chambiges Elys es,"['real', 'good', 'fabulous']"
H tel Le Bellechasse Saint Germain,"['impressed', 'wonderful', 'i', 'excellent', 'small', 'best', 'great', 'impeccable']"
H tel Arvor Saint Georges,"['good', 'nice', 'helpful', 'modern']"
The Hoxton Shoreditch,"['cool', 'overall', 'good', 'early', 'excellent', 'fabulous', 'sure', 'best', 'ready', 'great', 'helpful']"
La Chambre du Marais,"['beautiful', 'boutique', 'marais', 'excellent', 'good', 'exquisite']"
Novotel Paris Centre Bercy,"['amazing', 'large', 'free', 'comfortable', 'massive', 'clean', 'great']"
The Zetter Hotel,"['shag', 'public', 'healthy', 'excellent', 'similar', 'different', 'superior', 'late', 'fantastic', 'comfortable', 'exact', 'shower', 'best', 'clean', 'great', 'friendly']"
Hotel OFF Paris Seine,"['less', 'i', 'passionate', 'sound', 's', 'only', 'poor', 'more', 'sexy', 'uber', 'small', 'much', 'first', 'clean', 'unique', 'good', 'perfect', 'intimate', 't']"
Sofitel Paris Baltimore Tour Eiffel,"['amazing', 'better', 'great', 'excellent']"
Best Western Premier Faubourg 88,"['cheap', 'highest', 'professional', 'stylish', 'fantastic', 'spacious', 'comfortable', 'waterfall', 'great', 'friendly', 'modern', 'excellent', 'metro', 'nice', 'respectable', 'functional', 'little', 'small', 'knowledgeable', 'clean', 'female', 'helpful', 'faultless', 'tentative', 'hot', 'cold', 'good', 'supreme', 'short', 't']"
Hotel De Vigny,"['excellent', 'top', 'spacious', 'comfortable', 'clean', 'helpful']"
Radisson Blu Edwardian Bloomsbury Street,"['tottenham', 'busy', 'amazing', 'handy', 'quiet', 'tasty', 'comfortable', 'attractive', 'best', 'great', 'super', 'friendly', 'excellent', 'free', 'nice', 'beautiful', 'inside', 'saturday', 'much', 'affordable', 'clean', 'helpful', 'complimentary', 'good', 'main', 't']"
Villa Alessandra,"['helpful', 'good', 'friendly']"
Golden Tulip Opera de Noailles,"['major', 'helpful', 'good', 'easy', 'main', 'outstanding', 'great', 'friendly']"
H tel Cristal Champs Elys es,"['real', 'excellent', 'friendly']"
Best Western Le Jardin de Cluny,"['great', 'good', 'helpful']"
Victoire Germain,"['same', 'young', 'better', 'excellent', 'small', 'pleasant', 'comfortable', 'best', 'senior', 'clean', 'claustrophobic', 'friendly']"
Holiday Inn Paris Saint Germain des Pr s,"['big', 'good', 'helpfull', 'quiet', 'perfect', 'nice', 'best', 'clean', 'great', 'impeccable', 'friendly']"
Hotel Spa La Belle Juliette,"['garden', 'little', 'near', 'excellent', 'small']"
Rochester Champs Elysees,"['great', 'good']"
Hotel d Orsay Esprit de France,"['nice', 'brilliant', 'friendliest']"
Mercure Paris Opera Louvre,"['close', 'modern', 'excellent', 'good', 'small', 'fabulous', 'great', 'much', 'quiet', 'wee', 'central', 'clean', 'ok', 'reasonable', 'somewhere']"
