Hotel_Name,Descriptions
H tel Duo,"['big', 'stylish', 'fantastic', 'comfortable', 'open', 'great', 'friendly', 'poor', 'excellent', 'free', 'peaceful', 'quick', 'paris', 'nice', 'available', 'courteous', 'little', 'gorgeous', 'small', 'trendy', 'central', 'clean', 'second', 'helpful', 'willing', 'cute', 'good', 'easy', 'perfect', 'short', 'french']"
H tel Le Marianne,"['beautiful', 'peaceful', 'late', 'quiet', 'tasty', 'spacious', 'able', 'clean', 'great', 'super', 'friendly']"
The Rembrandt,"['wonderful', 'delicious', 'i', 'sized', 'quiet', 'rembrandt', 'fantastic', 'comfortable', 'open', 'great', 'friendly', 'due', 'excellent', 'quick', 'few', 'nice', 'straightaway', 'little', 'small', 'pleasant', 'first', 'clean', 'second', 'simple', 'helpful', 'tidy', 'good', 'brilliant', 'easy', 'perfect', 'other', 'tech', 'short', 'general']"
Ashburn Hotel,"['big', 'adequate', 'subway', 'many', 'nearby', 'very', 'warm', 'quiet', 'fantastic', 'spacious', 'comfortable', 'great', 'friendly', 'convenient', 'excellent', 'free', 'nice', 'luxurious', 'beautiful', 'small', 'central', 'clean', 'continental', 'daily', 'personal', 'helpful', 'public', 'london', 'cosy', 'superb', 'good', 'complementary']"
Best Western Premier Marais Grands Boulevards,"['spotless', 'modern', 'safe', 'excellent', 'good', 'portuguese', 'interesting', 'main', 'clean', 'great', 'friendly']"
Novotel London Waterloo,"['big', 'excellant', 'quiet', 'tasty', 'spacious', 'comfortable', 'great', 'super', 'friendly', 'efficient', 'upto', 'polite', 'modern', 'excellent', 'free', 'nice', 'available', 'large', 'clean', 'helpful', 'safe', 'good', 'brilliant', 'south', 'easy', 'stable', 'wifi']"
The Athenaeum,"['location', 'incredible', 'brilliant', 'good', 'much', 'perfect', 'nice', 'entire', 'comfortable', 'great', 'friendly']"
Park International Hotel,"['furnished', 'high', 'comfortable', 'great', 'attentive', 'friendly', 'single', 'excellent', 'dated', 'various', 'free', 'nice', 'few', 'vary', 'fine', 'major', 'little', 'circle', 'underground', 'ask', 'small', 'clean', 'helpful', 'uniformly', 'unfriendly', 'hot', 'london', 'good', 'ample', 'perfect', 'other', 'heathrow', 'main', 'natural']"
Lansbury Heritage Hotel,"['fantastic', 'clean', 'beautiful', 'friendly']"
Le Dokhan s a Tribute Portfolio Hotel,"['luxurious', 'great', 'boutique', 'friendly']"
Le Relais Madeleine,"['quiet', 'fantastic', 'spacious', 'comfortable', 'extra', 'great', 'optional', 'friendly', 'metro', 'traditional', 'nice', 'luxurious', 'beautiful', 'small', 'picnic', 'daily', 'clean', 'good', 'perfect', 'enjoyable', 'fresh', 'wifi', 'hazel']"
Terrass H tel Montmartre by MH,"['busy', 'comfy', 'amazing', 'lavish', 'i', 'real', 'tasty', 'quiet', 'comfortable', 'great', 'super', 'romantic', 'friendly', 'close', 'gare', 'modern', 'several', 'excellent', 'paris', 'better', 'relaxed', 'lovely', 'fab', 'english', 'simple', 'clean', 'helpful', 'superb', 'good', 'short', 't', 'double']"
Millennium Hotel Paris Opera,"['good', 'huge', 'nice', 'great', 'friendly']"
Waldorf Madeleine,"['convenient', 'better', 'helpful', 'good', 'excellent', 'nice', 'fantastic', 'comfortable', 'central', 'clean', 'great', 'friendly']"
