Hotel_Name,Descriptions
Park International Hotel,"['decent', 'attentive', 'nice', 'only', 'underground', 'affordable', 'helpfl', 'common', 'internet', 'furnished', 'free', 'special', 'helpful', 'clean', 'enough', 'friendly', 'i', 'good', 'visit', 'comfortable', 'everywhere']"
Lansbury Heritage Hotel,"['amazing', 'canary', 'good', 'high', 'helpful', 'polite', 'standard']"
Le Dokhan s a Tribute Portfolio Hotel,"['nice', 'good']"
Le Relais Madeleine,"['luxurious', 'good', 'great', 'friendly', 'main', 'welcoming', 'spacious']"
Terrass H tel Montmartre by MH,"['adequate', 'good', 'great', 'nice', 'be', 'top', 'whole', 'helpful', 'wonderful', 'clean', 'get', 'excellant', 'main', 'polite', 'modern']"
Millennium Hotel Paris Opera,"['good', 'great', 'nice', 'bed', 'fire', 'perfect', 'comfortable', 'clean', 'old']"
Waldorf Madeleine,"['personal', 'nice', 'soft', 'big', 'main', 'recommend', 'balcony', 'helpful', 'charismatic', 'clean', 'friendly', 'front', '7th', 'light', 'amazing', 'good', 'natural', 'such', 'easy']"
Batty Langley s,"['friendly', 'good']"
Best Western Mornington Hotel Hyde Park,"['next', 'decent', 'attentive', 'fresh', 'nice', 'start', 'proffessional', 'many', 'hassle', 'small', 'acceptable', 'quiet', 'convenient', 'recommend', 'underground', 'professional', 'beautiful', 'heavy', 'welcome', 'italian', 'say', 'unique', 'interior', 'double', 'free', 'fantastic', 'high', 'handy', 'go', 'helpfull', 'ironing', 'helpful', 'other', 'change', 'clean', 'stay', 'tube', 'meet', 'friendly', 'single', 'spacious', 'ncp', '5th', 'direct', 'good', 'great', 'cheap', 'busy', 'comfortable', 'hyde', 'have', 'modern', 'excellent', 'come']"
Arbor City,"['next', 'decent', 'pride', 'brilliant', 'nice', 'perfect', 'sure', 'big', 'central', 'many', 'easy', 'small', 'quiet', 'financial', 'underground', 'east', 'eating', 'nearby', 'find', 'wide', 'beautiful', 'say', 'check', 's', 'same', 'meh', 'arrival', 'be', 'stay', 'helpful', 'other', 'wonderful', 'clean', 'smart', 'near', 'exceptional', 'friendly', 'lovely', 'get', 'ok', 'much', 'cosy', 'spacious', 'usual', '5th', 'good', 'visit', 'huge', 'metro', 'great', 'top', 'comfy', 'round', 'comfortable', 'modern', 'eat', 'excellent']"
Hotel La Lanterne,"['nice', 'delicious', 'little', 'bars', 'poor', 'quiet', 'recommend', 'respectful', 'french', 'stop', 'expensive', 'peaceful', 'yogurt', 'clean', 'friendly', 'lovely', 'paris', 'amazing', 'good', 'comfortable']"
Hotel Marignan Champs Elys es,"['empty', 'only', 'good', 'huge', 'make', 'revisit', 'basic', 'nice', 'new', 'experienced', 'doesn', 'doubt', 'main', 'apologize', 'offensive', 'friendly', 'many', 'french']"
Le Grey Hotel,"['attentive', 'good', 'nice', 'helpful', 'fi', 'clean', 'comfortable', 'polite', 'easy']"
Le Pavillon des Lettres,"['excellent', 'good', 'warm']"
H tel San R gis,"['beautiful', 'major', 'walkable', 'quiet']"
Garden Elys e,"['many', 'nice', 'good', 'modern']"
Hotel Louvre Montana,['good']
Ambassadors Bloomsbury,"['nice', 'nesspresso', 'central', 'main', 'quiet', 'convenient', 'overall', 'upgrade', 'expensive', 'double', 'drop', 'free', 'helpful', 'clean', 'avoid', 'powerful', 'surprised', 'insulated', 'friendly', 'lovely', 'single', 'cosy', 'good', 'drink', 'great', 'busy', 'comfortable', 'explore', 'eat', 'excellent']"
Le 123 S bastopol Astotel,"['gorgeous', 'attentive', 'thou', 'complimentary', 'soft', 'perfect', 'horizontal', 'main', 'unreadable', 'poor', 'quiet', 'safe', 'cake', 'balcony', 'choose', 'free', 'go', 'be', 'helpful', 'help', 'get', 'bad', 'good', 'come', 'great', 'vertical', 'superior', 'comfortable', 'hot', 'ready']"
Le 123 Elysees Astotel,"['excellent', 'good', 'free', 'great', 'nice', 'clean', 'available', 'large']"
The Bryson Hotel,"['good', 'broken', 'nice', 'new', 'helpful', 'continental', 'clean', 'friendly', 'comfortable', 'modern', 'crowded', 'easy']"
London Marriott Hotel Regents Park,"['attentive', 'nice', 'bus', 'central', 'quiet', 'oft', 'table', 'swiss', 'public', 'free', 'fantastic', 'helpful', 'tube', 'clean', 'friendly', 'front', 'ok', 'get', 'spacious', 'concierge', 'unexpected', 'faultless', 'renovated', 'good', 'great', 'comfy', 'comfortable', 'hot', 'modern', 'excellent']"
Hilton London Hyde Park,"['luxurious', 'good', 'free', 'great', 'underground', 'be', 'helpful', 'smiley', 'gentle', 'clean', 'few', 'friendly', 'many', 'extra']"
Staunton Hotel B B,"['nice', 'central', 'mid', 'overall', 'nearby', 'happy', 'free', 'museums', 'be', 'helpful', 'clean', 'friendly', 'spacious', 'range', 'good', 'drink', 'comfortable', 'easy', 'eat', 'excellent', 'short']"
1K Hotel,"['next', 'good', 'reasonable', 'bissy', 'be', 'wonderful', 'rare', 'parisian', 'big', 'friendly']"
H tel Westminster,"['incredible', 'numerous', 'nice', 'traditional', 'little', 'english', 'central', 'many', 'small', 'quiet', 'chose', 'see', 'few', 'deep', 'appreciate', 'difficult', 'fantastic', 'helpful', 'help', 'willing', 'wonderful', 'friendly', 'sleek', 'expect', 'lovely', 'spacious', 'large', 'stark', 'amazing', 'light', 'good', 'great', 'sick', 'comfortable', 'polite', 'have', 'short']"
Maxim Op ra,"['public', 'clean', 'takhng', 'good']"
Le Marceau Bastille,"['courteous', 'nice', 'delicious', 'little', 'formal', 'bed', 'quick', 'convenient', 'impeccable', 'need', 'helpful', 'other', 'clean', 'friendly', 'spacious', 'good', 'great', 'comfortable', 'easy']"
Hotel Odeon Saint Germain,"['several', 'put', 'let', 'nice', 'new', 'start', 'keep', 'sight', 'take', 'skip', 'everyones', 'dimly', 'small', 'decide', 'nearby', 'doesn', 'heavy', 'frendly', 'public', 'happy', 's', 'boutique', 'triple', 'be', 'helpful', 'fit', 'clean', 'enough', 'seine', 'friendly', 'wow', 'lovely', 'extra', 'i', 'good', 'make', 'great', 'worth', 'comfortable', 'parisian', 'normal', 'easy', 'eat']"
Mercure London Bloomsbury Hotel,"['decent', 'courteous', 'little', 'central', 'many', 'such', 'attractive', 'small', 'quiet', 'efficient', 'tubes', 'competitive', 'set', 'shorticultural', 'advertised', 'door', 'smallish', 'fantastic', 'boutique', 'connect', 'stay', 'helpful', 'other', 'clean', 'discounted', 'friendly', 'pleasent', 'spacious', 'good', 'rich', 'upgraded', 'great', 'upscale', 'round', 'comfortable', 'polite', 'have', 'easy', 'excellent']"
The Chamberlain,"['pleasant', 'fresh', 'particular', 'new', 'nice', 'traditional', 'complimentary', 'useful', 'delicious', 'shower', 'shampoo', 'stylish', 'big', 'many', 'extensive', 'kit', 'easy', 'quiet', 'close', 'general', 'answer', 'recommend', 'efficient', 'cozy', 'tubes', 'nearby', 'find', 'few', 'requested', 'old', 'happy', 'didn', 'major', 'minimal', 'free', 'fantastic', 'go', 'be', 'special', 'helpful', 'tube', 'pilow', 'clean', 'stay', 'hot', 'friendly', 'british', 'ok', 'dental', 'cosy', 'spacious', 'large', 'amazing', 'good', 'fault', 'great', 'comfortable', 'cafe', 'polite', 'have', 'modern', 'excellent', 'short']"
